,Nome,SMILES,SMILES_Canonic
86,CAS_NuBBE_jyycb,O(c1c(OC)cc(cc1OC)[C@@H](O)[C@H]([C@H](Cc1cc(OC)c(c(c1)OC)OC)C)C)C,COc1cc(C[C@H](C)[C@H](C)[C@H](O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
87,CAS_NuBBE_jyjac,O=C1O[C@H]2[C@@H]3[C@]1(CC[C@]1([C@@H]3CC[C@H]3[C@]1(CC[C@H]1[C@@]3(CC[C@H](C1(C)C)OC(=O)C)C)C)C)CCC2(C)C,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@H]4[C@@H]5OC(=O)[C@]4(CCC5(C)C)CC[C@@]23C)C1(C)C
88,CAS_NuBBE_jyxun,O=C1c2c(O[C@@H]3[C@]1(OC(=O)C)c1c(O[C@H]3OC(=O)C)cc(c(c1)OC)OC)cc(cc2)OC,COc1ccc2c(c1)O[C@H]1[C@H](OC(C)=O)Oc3cc(OC)c(OC)cc3[C@]1(OC(C)=O)C2=O
89,CAS_NuBBE_jyxrt,O=C1c2c(OC(=O)C)c3OCOc3cc2Oc2c1cc(cc2)OC(=O)C,CC(=O)Oc1ccc2oc3cc4c(c(OC(C)=O)c3c(=O)c2c1)OCO4
90,CAS_NuBBE_jyxru,O=C1c2c(OC(=O)C)c(OC)c(cc2Oc2c1c(OC(=O)C)c(OC)c(c2)OC(=O)C)OC(=O)C,COc1c(OC(C)=O)cc2oc3cc(OC(C)=O)c(OC)c(OC(C)=O)c3c(=O)c2c1OC(C)=O
91,NUBBE_1275 # Trans-decursidinol,O=C1C=Cc2c(O1)cc1c(c2)[C@@H](O)[C@H](O)C(C)(C)O1,CC1(C)Oc2cc3oc(=O)ccc3cc2[C@@H](O)[C@@H]1O
92,CAS_NuBBE_jyxry,O=C(O[C@H](C[C@H]1N([C@H](CCC1)C[C@@H](OC(=O)C)CC)C)CCC)C,CCC[C@@H](C[C@@H]1CCC[C@H](C[C@H](CC)OC(C)=O)N1C)OC(C)=O
93,CAS_NuBBE_jyxrx,O=C(O[C@H](C[C@H]1N([C@H](CCC1)C[C@@H](OC(=O)C)CCC)C)CCC)C,CCC[C@@H](C[C@H]1CCC[C@@H](C[C@H](CCC)OC(C)=O)N1C)OC(C)=O
94,CAS_NuBBE_jyxdt,Br.Br.N1(CC[C@]23[C@@]4(CCN(C4=Nc4ccccc24)C)c2c(cccc2)N=C13)C,Br.Br.CN1CC[C@]23C1=Nc1ccccc1[C@]21CCN(C)C1=Nc1ccccc13
95,CAS_NuBBE_jyxdz,Clc1ccc(cc1)C(=O)O[C@H]1C(=O)C=C[C@](C1)(O)CCCCCCCCC/C=C\CCCCCC,CCCCCC/C=C\CCCCCCCCC[C@@]1(O)C=CC(=O)[C@H](OC(=O)c2ccc(Cl)cc2)C1
96,CAS_NuBBE_jyxdy,S([C@@H]([C@@H](SC)CCCCCC)CCCCCCCCC[C@@]1(O)C=CC(=O)[C@H](C1)O)C,CCCCCC[C@H](SC)[C@@H](CCCCCCCCC[C@@]1(O)C=CC(=O)[C@@H](O)C1)SC
97,CAS_NuBBE_jyxdw,O=C(Oc1c(cc(cc1)OC(=O)C)CCCCCCCCC/C=C\CCCCCC)C,CCCCCC/C=C\CCCCCCCCCc1cc(OC(C)=O)ccc1OC(C)=O
98,CAS_NuBBE_jyxdx,S([C@H]([C@H](SC)CCCCCC)CCCCCCCCCc1c(O)ccc(c1)O)C,CCCCCC[C@@H](SC)[C@H](CCCCCCCCCc1cc(O)ccc1O)SC
99,CAS_NuBBE_jyxxd,O=C1CC=C2OC(=CC1)c1c3c2nccc3c(c(c1OC)OC)OC,COc1c(OC)c2c3c(nccc3c1OC)C1=CCC(=O)CC=C2O1
100,CAS_NuBBE_jykve,O=C(Oc1c(OC)cc2c(c1)[C@@H](c1cc(OC)c(cc1)OC(=O)C)[C@@H]([C@H](C2)COC(=O)C)CO[C@H]1OC[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)OC(=O)C)C,COc1cc([C@@H]2c3cc(OC(C)=O)c(OC)cc3C[C@H](COC(C)=O)[C@H]2CO[C@H]2OC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)ccc1OC(C)=O
101,CAS_NuBBE_jydsh,O=C(Oc1c(OC)c2c(cc1OC)C[C@H]([C@@H]([C@@H]2c1cc(OC)c(c(c1)OC)OC(=O)C)CO[C@H]1O[C@H]([C@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)C)COC(=O)C)C,COc1cc([C@@H]2c3c(cc(OC)c(OC(C)=O)c3OC)C[C@@H](COC(C)=O)[C@@H]2CO[C@H]2O[C@@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)cc(OC)c1OC(C)=O
102,NUBBE_1276 # Junosmarin,O=C1C=Cc2c(O1)c1c(cc2)OC([C@@H]([C@H]1O)OC(=O)CC(C)C)(C)C,CC(C)CC(=O)O[C@@H]1[C@@H](O)c2c(ccc3ccc(=O)oc23)OC1(C)C
103,CAS_NuBBE_jyxmq,O=C(Oc1c(OC)cc(cc1)[C@H]1c2c(cc(c(c2)OC)OC)C[C@H]([C@@H]1CO[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)C)C,COc1cc2c(cc1OC)[C@H](c1ccc(OC(C)=O)c(OC)c1)[C@@H](CO[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)[C@H](C)C2
104,CAS_NuBBE_jyvfu,O=C(Oc1c(OC)c2c(cc1OC)C[C@H]([C@@H]([C@@H]2c1cc(OC)c(c(c1)OC)OC(=O)C)CO[C@H]1OC[C@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)C,COc1cc([C@@H]2c3c(cc(OC)c(OC(C)=O)c3OC)C[C@@H](COC(C)=O)[C@@H]2CO[C@H]2OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)cc(OC)c1OC(C)=O
105,CAS_NuBBE_jydjk,O[C@@H]1C([C@@H]2[C@]3(CC1)[C@@]1(C3)[C@H](CC2)[C@]2([C@@](CC1)([C@H](CC2)[C@H](CCCC(C)C)C)C)C)(C)C,CC(C)CCC[C@H](C)[C@H]1CC[C@@]2(C)[C@H]3CC[C@@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@@]12C
106,CAS_NuBBE_jybaz,o1c2nc3c(c(c2cc1)OC)CC[C@@H]([C@]3(OC)CC=C(C)C)O,COc1c2c(nc3occc13)[C@](CC=C(C)C)(OC)[C@@H](O)CC2
107,CAS_NuBBE_jyxwc,O=C1C(=COc2c1cc(c(c2)OC)OC)c1cc(OC)c(cc1)OC(=O)C,COc1cc2occ(-c3ccc(OC(C)=O)c(OC)c3)c(=O)c2cc1OC
108,CAS_NuBBE_jygcr,O=C1C(=COc2c1cc(c(c2)OC(=O)C)OC)c1cc2OCOc2cc1,COc1cc2c(=O)c(-c3ccc4c(c3)OCO4)coc2cc1OC(C)=O
109,CAS_NuBBE_jyyhf,O=C1C(=C(C)C)C[C@H](OC(=O)C)C(=C)CC/C=C(\C1)/C,C=C1CC/C=C(/C)CC(=O)C(=C(C)C)C[C@@H]1OC(C)=O
110,CAS_NuBBE_jyktl,O=C(OC)C1=CCC[C@@H]2[C@@]1(CC[C@@H]([C@]2(CCc1cocc1)C)C)C,COC(=O)C1=CCC[C@H]2[C@](C)(CCc3ccoc3)[C@@H](C)CC[C@]12C
111,CAS_NuBBE_jyycz,O=C1O[C@@H](C(=C1)CC[C@@]1([C@@H]2[C@@](C(=CCC2)C(=O)OC)(CC[C@@H]1C)C)C)OCC,CCO[C@H]1OC(=O)C=C1CC[C@]1(C)[C@H]2CCC=C(C(=O)OC)[C@@]2(C)CC[C@@H]1C
112,CAS_NuBBE_jyyfp,O=C1C([C@H]2[C@@](CC1)([C@@H](C(=C)CC2)CC[C@H](CC(=O)OC)C)C)(C)C,C=C1CC[C@H]2C(C)(C)C(=O)CC[C@@]2(C)[C@@H]1CC[C@@H](C)CC(=O)OC
113,NUBBE_104 # Deoxycordifoline,C=C[C@@H]1[C@@H](OC=C([C@@H]1Cc1nc(C(=O)O)cc2c1[nH]c1ccccc21)C(=O)OC)O[C@@H]1O[C@@H]([C@H]([C@H](O)[C@H]1O)O)CO,C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@@H]1Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12
114,NUBBE_1277 # Xanthoarnol,O=C1C=Cc2c(O1)cc1c(c2)[C@H](O)[C@@H](C(O)(C)C)O1,CC(C)(O)[C@H]1Oc2cc3oc(=O)ccc3cc2[C@@H]1O
115,CAS_NuBBE_jycwp,OC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO
116,CAS_NuBBE_jyyrn,O=C1c2c(OC(=O)C)c(c3c4OC(=CC(=O)c4c(cc3OC)OC(=O)C)c3ccc(cc3)OC(=O)C)c(cc2OC(=C1)c1ccc(cc1)OC(=O)C)OC(=O)C,COc1cc(OC(C)=O)c2c(=O)cc(-c3ccc(OC(C)=O)cc3)oc2c1-c1c(OC(C)=O)cc2oc(-c3ccc(OC(C)=O)cc3)cc(=O)c2c1OC(C)=O
117,CAS_NuBBE_jyoho,O=C(O[C@@H]1[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC)C,CO[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
118,CAS_NuBBE_jyyro,O=C1c2c(O)c(c3c4OC(=CC(=O)c4c(cc3OC)O)c3ccc(cc3)OC)c(cc2OC(=C1)c1ccc(cc1)OC)OC,COc1ccc(-c2cc(=O)c3c(O)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(OC)cc6)oc45)c(OC)cc3o2)cc1
119,CAS_NuBBE_jyyoa,O=C1[C@]2([C@@H]3[C@@](CC1)(O)CO[C@@H]3c1c(C2)c(OC(=O)C)ccc1OC(=O)C)C,CC(=O)Oc1ccc(OC(C)=O)c2c1C[C@@]1(C)C(=O)CC[C@]3(O)CO[C@H]2[C@@H]31
120,CAS_NuBBE_jygnf,O=C(OC)[C@]1([C@H]2[C@]([C@@H]3[C@@]4(CC2)CC(=C)[C@@H](C4)CC3)(CCC1)C)C,C=C1C[C@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OC)[C@H]2CC[C@@H]1C3
121,CAS_NuBBE_jyhft,O=C(OC)[C@]1([C@H]2[C@]([C@H]3[C@]4(CC2)C[C@@H](CC3)[C@@H](C4)CO)(CCC1)C)C,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@]3(CC[C@H]21)C[C@H]4CO
122,CAS_NuBBE_jyzky,O=C1O[C@H](C(=C1)[C@@H](OC(=O)C)C[C@@H]1C(=CC[C@@H]2[C@]1(CCCC2(C)C)C)C)OC(=O)C,CC(=O)O[C@@H]1OC(=O)C=C1[C@H](C[C@@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@@]12C)OC(C)=O
123,CAS_NuBBE_jyzdt,O=C(N([C@@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](O)CC(=O)OC)[C@@H](CC)C)[C@H](O)C)CC(C)C)C)[C@H]1N(C(=O)[C@H](O)C)CCC1,CC[C@@H](C)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@@H](C)O)[C@@H](C)O)[C@H](O)CC(=O)OC
124,CAS_NuBBE_jyzdu,O=C(N([C@H](C(=O)OC)Cc1ccc(cc1)OC)C)[C@H]1N(C(=O)[C@@H](NC(=O)[C@H](O)C(C)C)CC(C)C)CCC1,COC(=O)[C@H](Cc1ccc(OC)cc1)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](O)C(C)C
125,NUBBE_1278 # α-eudesmol,CC1=CCC[C@@]2(C)[C@H]1C[C@H](C(C)(O)C)CC2,CC1=CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12
126,CAS_NuBBE_jyzdw,O=C(N([C@@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](O)CC(=O)OC)C(C)C)[C@H](O)C)CC(C)C)C)[C@H]1N(C(=O)[C@H](O)C)CCC1,COC(=O)C[C@@H](O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@@H](C)O)[C@@H](C)O)C(C)C
127,CAS_NuBBE_jyzsy,O=C(O[C@@H]1[C@]2(O)[C@]([C@@H]3[C@H](C1)[C@@H]1[C@](CC3)([C@H](CC1)[C@@H](CCC[C@H](COC(=O)C)C)C)C)(CC[C@@H](C2)OC(=O)C)C)C,CC(=O)OC[C@H](C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3C[C@H](OC(C)=O)[C@@]4(O)C[C@@H](OC(C)=O)CC[C@@]4(C)[C@H]3CC[C@@]21C
128,CAS_NuBBE_jyfzz,O=C(O[C@H]1C([C@H]2[C@](CC1)([C@H]1[C@@](CC2)([C@]2(C(=C[C@H]1OC)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)C)C)C)C)(C)C)C,CO[C@@H]1C=C2[C@H]3CC(C)(C)CC[C@]3(C)CC[C@@]2(C)[C@]2(C)CC[C@H]3C(C)(C)[C@H](OC(C)=O)CC[C@]3(C)[C@H]12
129,CAS_NuBBE_jyktl,O=C(OC)C1=CCC[C@@H]2[C@@]1(CC[C@@H]([C@]2(CCc1cocc1)C)C)C,COC(=O)C1=CCC[C@H]2[C@](C)(CCc3ccoc3)[C@@H](C)CC[C@]12C
130,CAS_NuBBE_jxspd,O=C(OC)C[C@H](CC[C@@H]1C(=CC[C@@H]2[C@@]1(CCCC2(C)C)C)C)C,COC(=O)C[C@@H](C)CC[C@@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@]12C
131,CAS_NuBBE_jyzzk,O=C(OC)[C@H]1[C@]2([C@H]([C@]([C@@H](CC2)C)(CC[C@H](CC(=O)OC)C)C)CCC1)C,COC(=O)C[C@H](C)CC[C@]1(C)[C@@H]2CCC[C@@H](C(=O)OC)[C@]2(C)CC[C@H]1C
132,CAS_NuBBE_jxysy,O=C(OC)C[C@@H](CC[C@H]1[C@@](O)(CC[C@@H]2[C@@]1(CCCC2(C)C)C)C)C,COC(=O)C[C@H](C)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@]1(C)O
133,CAS_NuBBE_jyctw,O=C(OC)/C=C(/CC[C@]1([C@@H]2[C@@](C(=CCC2)C)(CC[C@@H]1C)C)C)\C,COC(=O)/C=C(\C)CC[C@@]1(C)[C@H]2CCC=C(C)[C@@]2(C)CC[C@@H]1C
134,CAS_NuBBE_jyzzm,O=C1OCC=C1CC[C@]1([C@H]2[C@@]([C@H](C(=O)OC)CCC2)(CC[C@H]1C)C)C,COC(=O)[C@@H]1CCC[C@H]2[C@](C)(CCC3=CCOC3=O)[C@H](C)CC[C@@]21C
135,CAS_NuBBE_jyqlj,O=C1OCC=C1CC[C@]1([C@H]2[C@@](C(=CCC2)C(=O)OC)(CC[C@H]1C)C)C,COC(=O)C1=CCC[C@H]2[C@](C)(CCC3=CCOC3=O)[C@H](C)CC[C@]12C
136,"NUBBE_1279 # 2',5-dihydroxy-3-methoxy-8-dimethylallyl-6, 7-(2' ',2''-dimethylpyrano)-dihydroflavonol",Oc1c2c(OC(C)(C=C2)C)c(c2c1C(=O)[C@@H]([C@H](O2)c1c(cccc1)O)OC)CC=C(C)C,CO[C@H]1C(=O)c2c(O)c3c(c(CC=C(C)C)c2O[C@@H]1c1ccccc1O)OC(C)(C)C=C3
137,CAS_NuBBE_jyxvu,O=C(OC)[C@@H]1[C@]2([C@H]([C@]([C@H](CC2)C)(CCc2cocc2)C)CCC1)C,COC(=O)[C@H]1CCC[C@@H]2[C@@]1(C)CC[C@H](C)[C@]2(C)CCc1ccoc1
138,CAS_NuBBE_jyata,O=C(OC)/C=C(/CC[C@@H]1C(=C)CC[C@@H]2[C@]1(CCCC2(C)C)C)\C,C=C1CC[C@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/C(=O)OC
139,CAS_NuBBE_jyzzl,O=C(OC)C1=CCC[C@@H]2[C@@]1(CC[C@H]([C@]2(CC[C@H](CC(=O)OC)C)C)C)C,COC(=O)C[C@H](C)CC[C@]1(C)[C@H](C)CC[C@]2(C)C(C(=O)OC)=CCC[C@@H]12
140,CAS_NuBBE_jyzzo,O=C(OC)C[C@@H](CC[C@H]1[C@@](O)(CCCC1(C)C)C)C,COC(=O)C[C@H](C)CC[C@@H]1C(C)(C)CCC[C@]1(C)O
141,CAS_NuBBE_jxzdp,O=C(OC)C[C@@H](CC[C@@H]1C(=C)CC[C@@H]2[C@]1(CCCC2(C)C)C)C,C=C1CC[C@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC[C@@H](C)CC(=O)OC
142,CAS_NuBBE_jyybw,O=C1C=C[C@]2([C@H](C1(C)C)C[C@H]([C@@]1([C@@H]2CC[C@@]2(C1=CC[C@@H]2C1=C[C@@H](OC1=O)OC(=O)C)C)C)OC(=O)C)C,CC(=O)O[C@H]1C=C([C@H]2CC=C3[C@@]4(C)[C@H](CC[C@]32C)[C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C[C@H]4OC(C)=O)C(=O)O1
143,CAS_NuBBE_jyyby,O=C1C=C[C@]2([C@H](C1(C)C)C[C@H]([C@@]1([C@@H]2CC[C@@]2([C@@H]1C(=O)C[C@@H]2C1=CC(=O)O[C@@H]1OC(=O)C)C)C)OC(=O)C)C,CC(=O)O[C@H]1OC(=O)C=C1[C@H]1CC(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@@]3(C)C=CC(=O)C(C)(C)[C@@H]3C[C@@H](OC(C)=O)[C@]12C
144,CAS_NuBBE_jyybx,O=C1C=C[C@]2([C@H](C1(C)C)C[C@H]([C@@]1([C@@H]2CC[C@@]2([C@@H]1C(=O)C[C@@H]2C1=C[C@@H](OC1=O)OC(=O)C)C)C)OC(=O)C)C,CC(=O)O[C@H]1C=C([C@H]2CC(=O)[C@H]3[C@@]2(C)CC[C@@H]2[C@@]4(C)C=CC(=O)C(C)(C)[C@@H]4C[C@@H](OC(C)=O)[C@]23C)C(=O)O1
145,CAS_NuBBE_jytzw,O=C1C=C[C@]2([C@H](C1(C)C)C[C@H]([C@@]1([C@@H]2CC[C@@]2(C1=CC[C@@H]2C1=CC(=O)O[C@@H]1OC(=O)C)C)C)OC(=O)C)C,CC(=O)O[C@H]1OC(=O)C=C1[C@H]1CC=C2[C@@]3(C)[C@H](CC[C@]21C)[C@@]1(C)C=CC(=O)C(C)(C)[C@@H]1C[C@H]3OC(C)=O
146,CAS_NuBBE_jxqaq,O[C@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)C)C)C)C)(C)C,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2C1
147,NUBBE_1280 # Isopimpinellin,COc1c2occc2c(OC)c2C=CC(=O)Oc12,COc1c2ccoc2c(OC)c2oc(=O)ccc12
148,CAS_NuBBE_jydng,O=C(c1c(O)c2c(cc1OC)O[C@@H](C2)C(C)C)C,COc1cc2c(c(O)c1C(C)=O)C[C@@H](C(C)C)O2
149,CAS_NuBBE_jzcoq,O=C(ON1[C@H]([C@@H]([C@H]([C@@H]1COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)C,CC(=O)OC[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)N1OC(C)=O
150,CAS_NuBBE_jzcse,O=C1c2c(c3OCOc3cc2)[C@H]([C@H]([C@H]1C)C)c1c(OC(=O)C)cc2c(c1)OCO2,CC(=O)Oc1cc2c(cc1[C@@H]1c3c(ccc4c3OCO4)C(=O)[C@H](C)[C@@H]1C)OCO2
151,CAS_NuBBE_jyibf,O1c2c(OC1)ccc(c2)C[C@H]([C@@H](Cc1cc(OC)c(cc1)O)C)C,COc1cc(C[C@@H](C)[C@H](C)Cc2ccc3c(c2)OCO3)ccc1O
152,CAS_NuBBE_jzcpu,O=C(O[C@@H]1[C@H](OC)C[C@H](O[C@H]1C)O[C@@H]1CC2=CC[C@@H]3[C@@H]([C@@]2(CC1)C)CC[C@]1([C@]23O[C@@H]3[C@H]1[C@H](O2)CO3)C)C,CO[C@@H]1C[C@@H](O[C@H]2CC[C@]3(C)C(=CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]5[C@@H]6OC[C@H]5O[C@]43O6)C2)O[C@@H](C)[C@@H]1OC(C)=O
153,CAS_NuBBE_jyqku,O=C1N(c2c3c1cc(c(c3c1c(c2)cccc1)OC)OC(=O)C)C(=O)C,COc1c(OC(C)=O)cc2c3c(cc4ccccc4c13)N(C(C)=O)C2=O
154,CAS_NuBBE_jzdcc,O=C1N(c2c3c1cc(c(c3c1c(c2)cccc1)OC)O)C(=O)C,COc1c(O)cc2c3c(cc4ccccc4c13)N(C(C)=O)C2=O
155,CAS_NuBBE_jzcut,O=C(O[C@@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)(C2=CC[C@]3([C@@H]([C@]2([C@@H]2[C@H]1O2)C)CC(CC3)(C)C)C)C)C)(C)C)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3[C@@H]4O[C@@H]4[C@@]4(C)C(=CC[C@]5(C)CCC(C)(C)C[C@@H]54)[C@]3(C)CC[C@H]2C1(C)C
156,CAS_NuBBE_jzcus,O=C(O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=C[C@H]1O)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)C)C)C)C)(C)C)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC[C@]2(C)[C@H]3[C@H](O)C=C4[C@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
157,CAS_NuBBE_jygbg,O=C1C=C2[C@@]([C@]3([C@H]1[C@]1([C@H](CC3)C([C@H](CC1)OC(=O)CCCCCCCCCCCCCCC)(C)C)C)C)(CC[C@]1([C@H]2CC(CC1)(C)C)C)C,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4CC(C)(C)CC[C@@]4(C)CC[C@@]23C)C1(C)C
158,NUBBE_1281 # Isooxypeucedanin,O=C1Oc2cc3c(c(OC(=O)CC(C)C)c2C=C1)cco3,CC(C)CC(=O)Oc1c2ccoc2cc2oc(=O)ccc12
159,CAS_NuBBE_jxqaq,O[C@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)C)C)C)C)(C)C,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2C1
160,CAS_NuBBE_jybqk,O=C(O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)CO)C)C)C)(C)C)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC=C4[C@H]5CC(C)(C)CC[C@]5(CO)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
161,CAS_NuBBE_jxwlv,O=C(O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)C)C)C)C)(C)C)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC=C4[C@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
162,CAS_NuBBE_jzedo,FC(F)(F)[C@@](OC)(c1ccccc1)C(=O)O[C@@H](CC(=O)OC)CC[C@@H](OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[C@@H](CC[C@H](CC(=O)OC)OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F)OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F
163,CAS_NuBBE_jzedl,FC(F)(F)[C@](OC)(c1ccccc1)C(=O)O[C@@H](CC[C@H](O)CC(=O)OC)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[C@H](CC[C@H](O)CC(=O)OC)OC(=O)[C@@](OC)(c1ccccc1)C(F)(F)F
164,CAS_NuBBE_jzedg,O=C(OC[C@H](O)COC(=O)C)C[C@@H](OC(=O)C)CC[C@H](OC(=O)C)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[C@H](CC[C@@H](CC(=O)OC[C@H](O)COC(C)=O)OC(C)=O)OC(C)=O
165,CAS_NuBBE_jzedk,FC(F)(F)[C@@](OC)(c1ccccc1)C(=O)O[C@@H](COC(=O)C[C@H](OC(=O)C)CC[C@@H](OC(=O)C)CCCCCCCCCCCCCC)COC(=O)C,CCCCCCCCCCCCCC[C@@H](CC[C@H](CC(=O)OC[C@@H](COC(C)=O)OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F)OC(C)=O)OC(C)=O
166,CAS_NuBBE_jzedn,FC(F)(F)[C@@](OC)(c1ccccc1)C(=O)O[C@@H](CC(=O)OC)CC[C@@H](OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[C@@H](CC[C@H](CC(=O)OC)OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F)OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F
167,CAS_NuBBE_jzedj,FC(F)(F)[C@@](OC)(c1ccccc1)C(=O)O[C@@H](COC(=O)C[C@H](OC(=O)C)CC[C@@H](OC(=O)C)CCCCCCCCCCCCCC)COC(=O)C,CCCCCCCCCCCCCC[C@@H](CC[C@H](CC(=O)OC[C@@H](COC(C)=O)OC(=O)[C@](OC)(c1ccccc1)C(F)(F)F)OC(C)=O)OC(C)=O
168,CAS_NuBBE_jzedm,FC(F)(F)[C@](OC)(c1ccccc1)C(=O)O[C@@H](CC[C@H](O)CC(=O)OC)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[C@H](CC[C@H](O)CC(=O)OC)OC(=O)[C@@](OC)(c1ccccc1)C(F)(F)F
169,NUBBE_1282 # Oxypeucedanin hydrate,O=C1Oc2cc3c(c(OC[C@H](C(O)(C)C)O)c2C=C1)cco3,CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12
